column,inferred_dtype
30033-1.0,string
30033-2.0,string
30034-0.0,Int64
30034-1.0,Int64
30034-2.0,Int64
30040-0.0,Float64
30040-1.0,Float64
30040-2.0,Float64
30041-0.0,Int64
30042-0.0,string
30042-1.0,string
30042-2.0,string
30043-0.0,string
30043-1.0,string
30043-2.0,string
30044-0.0,Int64
30044-1.0,Int64
30044-2.0,Int64
30050-0.0,Float64
30050-1.0,Float64
30050-2.0,Float64
30051-0.0,Int64
30052-0.0,string
30052-1.0,string
30052-2.0,string
30053-0.0,string
30053-1.0,string
30053-2.0,string
30054-0.0,Int64
30054-1.0,Int64
30054-2.0,Int64
30060-0.0,Float64
30060-1.0,Float64
30060-2.0,Float64
30061-0.0,Int64
30062-0.0,string
30062-1.0,string
30062-2.0,string
30063-0.0,string
30063-1.0,string
30063-2.0,string
30064-0.0,Int64
30064-1.0,Int64
30064-2.0,Int64
30070-0.0,Float64
30070-1.0,Float64
30070-2.0,Float64
30071-0.0,Int64
30072-0.0,string
30072-1.0,string
30072-2.0,string
30073-0.0,string
30073-1.0,string
30073-2.0,string
30074-0.0,Int64
30074-1.0,Int64
30074-2.0,Int64
30080-0.0,Float64
30080-1.0,Float64
30080-2.0,Float64
30081-0.0,Int64
30082-0.0,string
30082-1.0,string
30082-2.0,string
30083-0.0,string
30083-1.0,string
30083-2.0,string
30084-0.0,Int64
30084-1.0,Int64
30084-2.0,Int64
30090-0.0,Float64
30090-1.0,Float64
30090-2.0,Float64
30091-0.0,Int64
30092-0.0,string
30092-1.0,string
30092-2.0,string
30093-0.0,string
30093-1.0,string
30093-2.0,string
30094-0.0,Int64
30094-1.0,Int64
30094-2.0,Int64
30100-0.0,Float64
30100-1.0,Float64
30100-2.0,Float64
30101-0.0,Int64
30102-0.0,string
30102-1.0,string
30102-2.0,string
30103-0.0,string
30103-1.0,string
30103-2.0,string
30104-0.0,Int64
30104-1.0,Int64
30104-2.0,Int64
30110-0.0,Float64
30110-1.0,Float64
30110-2.0,Float64
30111-0.0,Int64
30112-0.0,string
30112-1.0,string
30112-2.0,string
30113-0.0,string
30113-1.0,string
30113-2.0,string
30114-0.0,Int64
30114-1.0,Int64
30114-2.0,Int64
30120-0.0,Float64
30120-1.0,Float64
30120-2.0,Float64
30121-0.0,Int64
30122-0.0,string
30122-1.0,string
30122-2.0,string
30123-0.0,string
30123-1.0,string
30123-2.0,string
30124-0.0,Int64
30124-1.0,Int64
30124-2.0,Int64
30130-0.0,Float64
30130-1.0,Float64
30130-2.0,Float64
30131-0.0,Int64
30132-0.0,string
30132-1.0,string
30132-2.0,string
30133-0.0,string
30133-1.0,string
30133-2.0,string
30134-0.0,Int64
30134-1.0,Int64
30134-2.0,Int64
30140-0.0,Float64
30140-1.0,Float64
30140-2.0,Float64
30141-0.0,Int64
30142-0.0,string
30142-1.0,string
30142-2.0,string
30143-0.0,string
30143-1.0,string
30143-2.0,string
30144-0.0,Int64
30144-1.0,Int64
30144-2.0,Int64
30150-0.0,Float64
30150-1.0,Float64
30150-2.0,Float64
30151-0.0,Int64
30152-0.0,string
30152-1.0,string
30152-2.0,string
30153-0.0,string
30153-1.0,string
30153-2.0,string
30154-0.0,Int64
30154-1.0,Int64
30154-2.0,Int64
30160-0.0,Float64
30160-1.0,Float64
30160-2.0,Float64
30161-0.0,Int64
30162-0.0,string
30162-1.0,string
30162-2.0,string
30163-0.0,string
30163-1.0,string
30163-2.0,string
30164-0.0,Int64
30164-1.0,Int64
30164-2.0,Int64
30170-0.0,Float64
30170-1.0,Float64
30170-2.0,Float64
30171-0.0,Int64
30172-0.0,string
30172-1.0,string
30172-2.0,string
30173-0.0,string
30173-1.0,string
30173-2.0,string
30174-0.0,Int64
30174-1.0,Int64
30174-2.0,Int64
30180-0.0,Float64
30180-1.0,Float64
30180-2.0,Float64
30181-0.0,Int64
30182-0.0,string
30182-1.0,string
30182-2.0,string
30183-0.0,string
30183-1.0,string
30183-2.0,string
30184-0.0,Int64
30184-1.0,Int64
30184-2.0,Int64
30190-0.0,Float64
30190-1.0,Float64
30190-2.0,Float64
30191-0.0,Int64
30192-0.0,string
30192-1.0,string
30192-2.0,string
30193-0.0,string
30193-1.0,string
30193-2.0,string
30194-0.0,Int64
30194-1.0,Int64
30194-2.0,Int64
30200-0.0,Float64
30200-1.0,Float64
30200-2.0,Float64
30201-0.0,Int64
30202-0.0,string
30202-1.0,string
30202-2.0,string
30203-0.0,string
30203-1.0,string
30203-2.0,string
30204-0.0,Int64
30204-1.0,Int64
30204-2.0,Int64
30210-0.0,Float64
30210-1.0,Float64
30210-2.0,Float64
30211-0.0,Int64
30212-0.0,string
30212-1.0,string
30212-2.0,string
30213-0.0,string
30213-1.0,string
30213-2.0,string
30214-0.0,Int64
30214-1.0,Int64
30214-2.0,Int64
30220-0.0,Float64
30220-1.0,Float64
30220-2.0,Float64
30221-0.0,Int64
30222-0.0,string
30222-1.0,string
30222-2.0,string
30223-0.0,string
30223-1.0,string
30223-2.0,string
30224-0.0,Int64
30224-1.0,Int64
30224-2.0,Int64
30230-0.0,Float64
30230-1.0,Float64
30230-2.0,Int64
30231-0.0,Int64
30232-0.0,string
30232-1.0,string
30232-2.0,string
30233-0.0,string
30233-1.0,string
30233-2.0,string
30234-0.0,Int64
30234-1.0,Int64
30234-2.0,Int64
30240-0.0,Float64
30240-1.0,Float64
30240-2.0,Float64
30241-0.0,Int64
30242-0.0,string
30242-1.0,string
30242-2.0,string
30243-0.0,string
30243-1.0,string
30243-2.0,string
30244-0.0,Int64
30244-1.0,Int64
30244-2.0,Int64
30250-0.0,Float64
30250-1.0,Float64
30250-2.0,Float64
30251-0.0,Int64
30252-0.0,string
30252-1.0,string
30252-2.0,string
30253-0.0,string
30253-1.0,string
30253-2.0,string
30254-0.0,Int64
30254-1.0,Int64
30254-2.0,Int64
30260-0.0,Float64
30260-1.0,Float64
30260-2.0,Float64
30261-0.0,Int64
30262-0.0,string
30262-1.0,string
30262-2.0,string
30263-0.0,string
30263-1.0,string
30263-2.0,string
30264-0.0,Int64
30264-1.0,Int64
30264-2.0,Int64
30270-0.0,Float64
30270-1.0,Float64
30270-2.0,Float64
30271-0.0,Int64
30272-0.0,string
30272-1.0,string
30272-2.0,string
30273-0.0,string
30273-1.0,string
30273-2.0,string
30274-0.0,Int64
30274-1.0,Int64
30274-2.0,Int64
30280-0.0,Float64
30280-1.0,Float64
30280-2.0,Float64
30281-0.0,Int64
30282-0.0,string
30282-1.0,string
30282-2.0,string
30283-0.0,string
30283-1.0,string
30283-2.0,string
30284-0.0,Int64
30284-1.0,Int64
30284-2.0,Int64
30290-0.0,Float64
30290-1.0,Float64
30290-2.0,Float64
30291-0.0,Int64
30292-0.0,string
30292-1.0,string
30292-2.0,string
30293-0.0,string
30293-1.0,string
30293-2.0,string
30294-0.0,Int64
30294-1.0,Int64
30294-2.0,Int64
30300-0.0,Float64
30300-1.0,Float64
30300-2.0,Float64
30301-0.0,Int64
30302-0.0,string
30302-1.0,string
30302-2.0,string
30303-0.0,string
30303-1.0,string
30303-2.0,string
30304-0.0,Int64
30304-1.0,Int64
30304-2.0,Int64
30500-0.0,Float64
30500-1.0,Float64
30502-0.0,string
30502-1.0,string
30503-0.0,Int64
30503-1.0,Int64
30505-0.0,string
30505-1.0,string
30510-0.0,Int64
30510-1.0,Int64
30512-0.0,string
30512-1.0,string
30513-0.0,Int64
30513-1.0,Int64
30515-0.0,string
30520-0.0,Float64
30520-1.0,Float64
30522-0.0,string
30522-1.0,string
30523-0.0,Int64
30523-1.0,Int64
30525-0.0,string
30525-1.0,string
30530-0.0,Float64
30530-1.0,Float64
30532-0.0,string
30532-1.0,string
30533-0.0,Int64
30533-1.0,Int64
30535-0.0,string
30535-1.0,string
30600-0.0,Float64
30600-1.0,Float64
30601-0.0,string
30601-1.0,string
30602-0.0,Int64
30602-1.0,Int64
30603-0.0,Int64
30603-1.0,Int64
30604-0.0,Int64
30604-1.0,Int64
30605-0.0,Int64
30605-1.0,Int64
30606-0.0,Int64
30606-1.0,Int64
30610-0.0,Float64
30610-1.0,Float64
30611-0.0,string
30611-1.0,string
30612-0.0,Int64
30612-1.0,Int64
30613-0.0,Int64
30613-1.0,Int64
30614-0.0,Int64
30614-1.0,Int64
30615-0.0,Int64
30615-1.0,Int64
30616-0.0,Int64
30616-1.0,Int64
30620-0.0,Float64
30620-1.0,Float64
30621-0.0,string
30621-1.0,string
30622-0.0,Int64
30622-1.0,Int64
30623-0.0,Int64
30623-1.0,Int64
30624-0.0,Int64
30624-1.0,Int64
30625-0.0,Int64
30625-1.0,Int64
30626-0.0,Int64
30626-1.0,Int64
30630-0.0,Float64
30630-1.0,Float64
30631-0.0,string
30631-1.0,string
30632-0.0,Int64
30632-1.0,Int64
30633-0.0,Int64
30633-1.0,Int64
30634-0.0,Int64
30634-1.0,Int64
30635-0.0,Int64
30635-1.0,Int64
30636-0.0,Int64
30636-1.0,Int64
30640-0.0,Float64
30640-1.0,Float64
30641-0.0,string
30641-1.0,string
30642-0.0,Int64
30642-1.0,Int64
30643-0.0,Int64
30643-1.0,Int64
30644-0.0,Int64
30644-1.0,Int64
30645-0.0,Int64
30645-1.0,Int64
30646-0.0,Int64
30646-1.0,Int64
30650-0.0,Float64
30650-1.0,Float64
30651-0.0,string
30651-1.0,string
30652-0.0,Int64
30652-1.0,Int64
30653-0.0,Int64
30653-1.0,Int64
30654-0.0,Int64
30654-1.0,Int64
30655-0.0,Int64
30655-1.0,Int64
30656-0.0,Int64
30656-1.0,Int64
30660-0.0,Float64
30660-1.0,Float64
30661-0.0,string
30661-1.0,string
30662-0.0,Int64
30662-1.0,Int64
30663-0.0,Int64
30663-1.0,Int64
30664-0.0,Int64
30664-1.0,Int64
30665-0.0,Int64
30665-1.0,Int64
30666-0.0,Int64
30666-1.0,Int64
30670-0.0,Float64
30670-1.0,Float64
30671-0.0,string
30671-1.0,string
30672-0.0,Int64
30672-1.0,Int64
30673-0.0,Int64
30673-1.0,Int64
30674-0.0,Int64
30674-1.0,Int64
30675-0.0,Int64
30675-1.0,Int64
30676-0.0,Int64
30676-1.0,Int64
30680-0.0,Float64
30680-1.0,Float64
30681-0.0,string
30681-1.0,string
30682-0.0,Int64
30682-1.0,Int64
30683-0.0,Int64
30683-1.0,Int64
30684-0.0,Int64
30684-1.0,Int64
30685-0.0,Int64
30685-1.0,Int64
30686-0.0,Int64
30686-1.0,Int64
30690-0.0,Float64
30690-1.0,Float64
30691-0.0,string
30691-1.0,string
30692-0.0,Int64
30692-1.0,Int64
30693-0.0,Int64
30693-1.0,Int64
30694-0.0,Int64
30694-1.0,Int64
30695-0.0,Int64
30695-1.0,Int64
30696-0.0,Int64
30696-1.0,Int64
30700-0.0,Float64
30700-1.0,Float64
30701-0.0,string
30701-1.0,string
30702-0.0,Int64
30702-1.0,Int64
30703-0.0,Int64
30703-1.0,Int64
30704-0.0,Int64
30704-1.0,Int64
30705-0.0,Int64
30705-1.0,Int64
30706-0.0,Int64
30706-1.0,Int64
30710-0.0,Float64
30710-1.0,Float64
30711-0.0,string
30711-1.0,string
30712-0.0,Int64
30712-1.0,Int64
30713-0.0,Int64
30713-1.0,Int64
30714-0.0,Int64
30714-1.0,Int64
30715-0.0,Int64
30715-1.0,Int64
30716-0.0,Int64
30716-1.0,Int64
30720-0.0,Float64
30720-1.0,Float64
30721-0.0,string
30721-1.0,string
30722-0.0,Int64
30722-1.0,Int64
30723-0.0,Int64
30723-1.0,Int64
30724-0.0,Int64
30724-1.0,Int64
30725-0.0,Int64
30725-1.0,Int64
30726-0.0,Int64
30726-1.0,Int64
30730-0.0,Float64
30730-1.0,Float64
30731-0.0,string
30731-1.0,string
30732-0.0,Int64
30732-1.0,Int64
30733-0.0,Int64
30733-1.0,Int64
30734-0.0,Int64
30734-1.0,Int64
30735-0.0,Int64
30735-1.0,Int64
30736-0.0,Int64
30736-1.0,Int64
30740-0.0,Float64
30740-1.0,Float64
30741-0.0,string
30741-1.0,string
30742-0.0,Int64
30742-1.0,Int64
30743-0.0,Int64
30743-1.0,Int64
30744-0.0,Int64
30744-1.0,Int64
30745-0.0,Int64
30745-1.0,Int64
30746-0.0,Int64
30746-1.0,Int64
30750-0.0,Float64
30750-1.0,Float64
30751-0.0,string
30751-1.0,string
30753-0.0,Int64
30753-1.0,Int64
30754-0.0,Int64
30754-1.0,Int64
30755-0.0,Int64
30755-1.0,Int64
30756-0.0,Int64
30756-1.0,Int64
30760-0.0,Float64
30760-1.0,Float64
30761-0.0,string
30761-1.0,string
30762-0.0,Int64
30762-1.0,Int64
30763-0.0,Int64
30763-1.0,Int64
30764-0.0,Int64
30764-1.0,Int64
30765-0.0,Int64
30765-1.0,Int64
30766-0.0,Int64
30766-1.0,Int64
30770-0.0,Float64
30770-1.0,Float64
30771-0.0,string
30771-1.0,string
30772-0.0,Int64
30772-1.0,Int64
30773-0.0,Int64
30773-1.0,Int64
30774-0.0,Int64
30774-1.0,Int64
30775-0.0,Int64
30775-1.0,Int64
30776-0.0,Int64
30776-1.0,Int64
30780-0.0,Float64
30780-1.0,Float64
30781-0.0,string
30781-1.0,string
30782-0.0,Int64
30782-1.0,Int64
30783-0.0,Int64
30783-1.0,Int64
30784-0.0,Int64
30784-1.0,Int64
30785-0.0,Int64
30785-1.0,Int64
30786-0.0,Int64
30786-1.0,Int64
30790-0.0,Float64
30790-1.0,Float64
30791-0.0,string
30791-1.0,string
30792-0.0,Int64
30792-1.0,Int64
30793-0.0,Int64
30793-1.0,Int64
30794-0.0,Int64
30794-1.0,Int64
30795-0.0,Int64
30795-1.0,Int64
30796-0.0,Int64
30796-1.0,Int64
30800-0.0,Float64
30800-1.0,Float64
30801-0.0,string
30801-1.0,string
30802-0.0,Int64
30802-1.0,Int64
30803-0.0,Int64
30803-1.0,Int64
30804-0.0,Int64
30804-1.0,Int64
30805-0.0,Int64
30805-1.0,Int64
30806-0.0,Int64
30806-1.0,Int64
30810-0.0,Float64
30810-1.0,Float64
30811-0.0,string
30811-1.0,string
30812-0.0,Int64
30812-1.0,Int64
30813-0.0,Int64
30813-1.0,Int64
30814-0.0,Int64
30814-1.0,Int64
30815-0.0,Int64
30815-1.0,Int64
30816-0.0,Int64
30816-1.0,Int64
30820-0.0,Float64
30820-1.0,Float64
30821-0.0,string
30821-1.0,string
30822-0.0,Int64
30822-1.0,Int64
30823-0.0,Int64
30823-1.0,Int64
30824-0.0,Int64
30824-1.0,Int64
30825-0.0,Int64
30825-1.0,Int64
30826-0.0,Int64
30826-1.0,Int64
30830-0.0,Float64
30830-1.0,Float64
30831-0.0,string
30831-1.0,string
30832-0.0,Int64
30832-1.0,Int64
30833-0.0,Int64
30833-1.0,Int64
30834-0.0,Int64
30834-1.0,Int64
30835-0.0,Int64
30835-1.0,Int64
30836-0.0,Int64
30836-1.0,Int64
30840-0.0,Float64
30840-1.0,Float64
30841-0.0,string
30841-1.0,string
30842-0.0,Int64
30842-1.0,Int64
30843-0.0,Int64
30843-1.0,Int64
30844-0.0,Int64
30844-1.0,Int64
30845-0.0,Int64
30845-1.0,Int64
30846-0.0,Int64
30846-1.0,Int64
30850-0.0,Float64
30850-1.0,Float64
30851-0.0,string
30851-1.0,string
30852-0.0,Int64
30852-1.0,Int64
30853-0.0,Int64
30853-1.0,Int64
30854-0.0,Int64
30854-1.0,Int64
30855-0.0,Int64
30855-1.0,Int64
30856-0.0,Int64
30856-1.0,Int64
30860-0.0,Float64
30860-1.0,Float64
30861-0.0,string
30861-1.0,string
30862-0.0,Int64
30862-1.0,Int64
30863-0.0,Int64
30863-1.0,Int64
30864-0.0,Int64
30864-1.0,Int64
30865-0.0,Int64
30865-1.0,Int64
30866-0.0,Int64
30866-1.0,Int64
30870-0.0,Float64
30870-1.0,Float64
30871-0.0,string
30871-1.0,string
30872-0.0,Int64
30872-1.0,Int64
30873-0.0,Int64
30873-1.0,Int64
30874-0.0,Int64
30874-1.0,Int64
30875-0.0,Int64
30875-1.0,Int64
30876-0.0,Int64
30876-1.0,Int64
30880-0.0,Float64
30880-1.0,Float64
30881-0.0,string
30881-1.0,string
30882-0.0,Int64
30882-1.0,Int64
30883-0.0,Int64
30883-1.0,Int64
30884-0.0,Int64
30884-1.0,Int64
30885-0.0,Int64
30885-1.0,Int64
30886-0.0,Int64
30886-1.0,Int64
30890-0.0,Float64
30890-1.0,Float64
30891-0.0,string
30891-1.0,string
30892-0.0,Int64
30892-1.0,Int64
30893-0.0,Int64
30893-1.0,Int64
30894-0.0,Int64
30894-1.0,Int64
30895-0.0,Int64
30895-1.0,Int64
30896-0.0,Int64
30896-1.0,Int64
30897-0.0,Float64
30897-1.0,Float64
40002-0.14,string
40002-1.14,Int64
40020-0.0,string
40020-1.0,string
40021-0.0,string
40021-1.0,string
40021-2.0,string
40021-3.0,string
40021-4.0,string
40021-5.0,string
40021-6.0,string
40021-7.0,string
40021-8.0,string
40021-9.0,string
40021-10.0,string
40021-11.0,string
40021-12.0,string
40021-13.0,string
40021-14.0,string
40021-15.0,string
40021-16.0,string
40022-0.0,string
40022-0.1,string
40022-0.2,string
41200-0.0,string
41200-0.1,string
41200-0.2,string
41200-0.3,string
41200-0.4,string
41200-0.5,string
41200-0.6,string
41200-0.7,string
41200-0.8,string
41200-0.9,string
41200-0.10,string
41200-0.11,string
41200-0.12,string
41200-0.13,string
41200-0.14,string
41200-0.15,string
41200-0.16,string
41200-0.17,string
41200-0.18,string
41200-0.19,string
41200-0.20,string
41200-0.21,string
41200-0.22,string
41200-0.23,string
41200-0.24,string
41200-0.25,string
41200-0.26,string
41200-0.27,string
41200-0.28,string
41200-0.29,string
41200-0.30,string
41200-0.31,string
41200-0.32,string
41200-0.33,string
41200-0.34,string
41200-0.35,string
41200-0.36,string
41200-0.37,string
41200-0.38,string
41200-0.39,string
41200-0.40,string
41200-0.41,string
41200-0.42,string
41200-0.43,string
41200-0.44,string
41200-0.45,string
41200-0.46,string
41200-0.47,string
41200-0.48,string
41201-0.0,string
41201-0.1,string
41201-0.2,string
41201-0.3,string
41201-0.4,string
41201-0.5,string
41201-0.6,string
41201-0.7,string
41201-0.8,string
41201-0.9,string
41201-0.10,string
41201-0.11,string
41201-0.12,string
41201-0.13,string
41201-0.14,string
41201-0.15,string
41201-0.16,string
41201-0.17,string
41201-0.18,string
41201-0.19,string
41201-0.20,string
41201-0.21,string
41202-0.0,string
41202-0.1,string
41202-0.2,string
41202-0.3,string
41202-0.4,string
41202-0.5,string
41202-0.6,string
41202-0.7,string
41202-0.8,string
41202-0.9,string
41202-0.10,string
41202-0.11,string
41202-0.12,string
41202-0.13,string
41202-0.14,string
41202-0.15,string
41202-0.16,string
41202-0.17,string
41202-0.18,string
41202-0.19,string
41202-0.20,string
41202-0.21,string
41202-0.22,string
41202-0.23,string
41202-0.24,string
41202-0.25,string
41202-0.26,string
41202-0.27,string
41202-0.28,string
41202-0.29,string
41202-0.30,string
41202-0.31,string
41202-0.32,string
41202-0.33,string
41202-0.34,string
41202-0.35,string
41202-0.36,string
41202-0.37,string
41202-0.38,string
41202-0.39,string
41202-0.40,string
41202-0.41,string
41202-0.42,string
41202-0.43,string
41202-0.44,string
41202-0.45,string
41202-0.46,string
41202-0.47,string
41202-0.48,string
41202-0.49,string
41202-0.50,string
41202-0.51,string
41202-0.52,string
41202-0.53,string
41202-0.54,string
41202-0.55,string
41202-0.56,string
41202-0.57,string
41202-0.58,string
41202-0.59,string
41202-0.60,string
41202-0.61,string
41202-0.62,string
41202-0.63,string
41202-0.64,string
41202-0.65,string
41203-0.0,string
41203-0.1,string
41203-0.2,string
41203-0.3,string
41203-0.4,string
41203-0.5,string
41203-0.6,string
41203-0.7,string
41203-0.8,string
41203-0.9,string
41203-0.10,string
41203-0.11,string
41203-0.12,string
41203-0.13,string
41203-0.14,string
41203-0.15,string
41203-0.16,string
41203-0.17,string
41203-0.18,Int64
41203-0.19,Int64
41203-0.20,Int64
41203-0.21,Int64
41203-0.22,string
41203-0.23,Int64
41203-0.24,Int64
41203-0.25,Int64
41203-0.26,Int64
41203-0.27,Int64
41204-0.0,string
41204-0.1,string
41204-0.2,string
41204-0.3,string
41204-0.4,string
41204-0.5,string
41204-0.6,string
41204-0.7,string
41204-0.8,string
41204-0.9,string
41204-0.10,string
41204-0.11,string
41204-0.12,string
41204-0.13,string
41204-0.14,string
41204-0.15,string
41204-0.16,string
41204-0.17,string
41204-0.18,string
41204-0.19,string
41204-0.20,string
41204-0.21,string
41204-0.22,string
41204-0.23,string
41204-0.24,string
41204-0.25,string
41204-0.26,string
41204-0.27,string
41204-0.28,string
41204-0.29,string
41204-0.30,string
41204-0.31,string
41204-0.32,string
41204-0.33,string
41204-0.34,string
41204-0.35,string
41204-0.36,string
41204-0.37,string
41204-0.38,string
41204-0.39,string
41204-0.40,string
41204-0.41,string
41204-0.42,string
41204-0.43,string
41204-0.44,string
41204-0.45,string
41204-0.46,string
41204-0.47,string
41204-0.48,string
41204-0.49,string
41204-0.50,string
41204-0.51,string
41204-0.52,string
41204-0.53,string
41204-0.54,string
41204-0.55,string
41204-0.56,string
41204-0.57,string
41204-0.58,string
41204-0.59,string
41204-0.60,string
41204-0.61,string
41204-0.62,string
41204-0.63,string
41204-0.64,string
41204-0.65,string
41204-0.66,string
41204-0.67,string
41204-0.68,string
41204-0.69,string
41204-0.70,string
41204-0.71,string
41204-0.72,string
41204-0.73,string
41204-0.74,string
41204-0.75,string
41204-0.76,string
41204-0.77,string
41204-0.78,string
41204-0.79,string
41204-0.80,string
41204-0.81,string
41204-0.82,string
41204-0.83,string
41204-0.84,string
41204-0.85,string
41204-0.86,string
41204-0.87,string
41204-0.88,string
41204-0.89,string
41204-0.90,string
41204-0.91,string
41204-0.92,string
41204-0.93,string
41204-0.94,string
41204-0.95,string
41204-0.96,string
41204-0.97,string
41204-0.98,string
41204-0.99,string
41204-0.100,string
41204-0.101,string
41204-0.102,string
41204-0.103,string
41204-0.104,string
41204-0.105,string
41204-0.106,string
41204-0.107,string
41204-0.108,string
41204-0.109,string
41204-0.110,string
41204-0.111,string
41204-0.112,string
41204-0.113,string
41204-0.114,string
41204-0.115,string
41204-0.116,string
41204-0.117,string
41204-0.118,string
41204-0.119,string
41204-0.120,string
41204-0.121,string
41204-0.122,string
41204-0.123,string
41204-0.124,string
41204-0.125,string
41204-0.126,string
41204-0.127,string
41204-0.128,string
41204-0.129,string
41204-0.130,string
41204-0.131,string
41204-0.132,string
41204-0.133,string
41204-0.134,string
41204-0.135,string
41204-0.136,string
41204-0.137,string
41204-0.138,string
41204-0.139,string
41204-0.140,string
41204-0.141,string
41204-0.142,string
41204-0.143,string
41204-0.144,string
41204-0.145,string
41204-0.146,string
41204-0.147,string
41204-0.148,string
41204-0.149,string
41204-0.150,string
41204-0.151,string
41204-0.152,string
41204-0.153,string
41204-0.154,string
41204-0.155,string
41204-0.156,string
41204-0.157,string
41204-0.158,string
41204-0.159,string
41204-0.160,string
41204-0.161,string
41204-0.162,string
41204-0.163,string
41204-0.164,string
41204-0.165,string
41204-0.166,string
41204-0.167,string
41204-0.168,string
41204-0.169,string
41204-0.170,string
41204-0.171,string
41204-0.172,string
41204-0.173,string
41204-0.174,string
41204-0.175,string
41204-0.176,string
41204-0.177,string
41204-0.178,string
41204-0.179,string
41204-0.180,string
41204-0.181,string
41204-0.182,string
41204-0.183,string
41205-0.0,string
41205-0.1,string
41205-0.2,string
41205-0.3,string
41205-0.4,string
41205-0.5,string
41205-0.6,string
41205-0.7,string
41205-0.8,string
41205-0.9,string
41205-0.10,string
41205-0.11,string
41205-0.12,string
41205-0.13,string
41205-0.14,string
41205-0.15,string
41205-0.16,string
41205-0.17,string
41205-0.18,string
41205-0.19,string
41205-0.20,string
41205-0.21,string
41205-0.22,string
41205-0.23,string
41205-0.24,string
41205-0.25,string
41205-0.26,Int64
41205-0.27,Int64
41205-0.28,string
41205-0.29,string
41206-0.0,Int64
41206-0.1,Int64
41206-0.2,Int64
41206-0.3,Int64
41206-0.4,Int64
41206-0.5,Int64
41206-0.6,Int64
41207-0.0,string
41207-0.1,Int64
41207-0.2,Int64
41207-0.3,Int64
41207-0.4,Int64
41207-0.5,Int64
41207-0.6,Int64
41207-0.7,Int64
41207-0.8,Int64
41207-0.9,Int64
41207-0.10,Int64
41207-0.11,Int64
41207-0.12,Int64
41207-0.13,Int64
41207-0.14,Int64
41207-0.15,Int64
41207-0.16,Int64
41207-0.17,Int64
41207-0.18,Int64
41208-0.0,string
41208-0.1,string
41208-0.2,string
41208-0.3,string
41208-0.4,string
41208-0.5,string
41208-0.6,string
41208-0.7,string
41208-0.8,string
41208-0.9,string
41208-0.10,string
41208-0.11,string
41208-0.12,string
41208-0.13,string
41208-0.14,string
41208-0.15,string
41208-0.16,string
41208-0.17,string
41208-0.18,string
41208-0.19,Int64
41208-0.20,Int64
41208-0.21,Int64
41209-0.0,string
41209-0.1,string
41209-0.2,string
41209-0.3,string
41209-0.4,string
41209-0.5,string
41209-0.6,string
41210-0.0,string
41210-0.1,string
41210-0.2,string
41210-0.3,string
41210-0.4,string
41210-0.5,string
41210-0.6,string
41210-0.7,string
41210-0.8,string
41210-0.9,string
41210-0.10,string
41210-0.11,string
41210-0.12,string
41210-0.13,string
41210-0.14,string
41210-0.15,string
41210-0.16,string
41210-0.17,string
41210-0.18,string
41210-0.19,string
41210-0.20,string
41210-0.21,string
41210-0.22,string
41210-0.23,string
41210-0.24,string
41210-0.25,string
41210-0.26,string
41210-0.27,string
41210-0.28,string
41210-0.29,string
41210-0.30,string
41210-0.31,string
41210-0.32,string
41210-0.33,string
41210-0.34,string
41210-0.35,string
41210-0.36,string
41210-0.37,string
41210-0.38,string
41210-0.39,string
41210-0.40,string
41210-0.41,string
41210-0.42,string
41210-0.43,string
41210-0.44,string
41210-0.45,string
41210-0.46,string
41210-0.47,string
41210-0.48,string
41210-0.49,string
41210-0.50,string
41210-0.51,string
41210-0.52,string
41210-0.53,string
41210-0.54,string
41210-0.55,string
41210-0.56,string
41210-0.57,string
41210-0.58,string
41210-0.59,string
41210-0.60,string
41210-0.61,string
41210-0.62,string
41210-0.63,string
41210-0.64,string
41210-0.65,string
41210-0.66,string
41210-0.67,string
41210-0.68,string
41210-0.69,string
41210-0.70,string
41210-0.71,string
41210-0.72,string
41210-0.73,string
41210-0.74,string
41210-0.75,string
41210-0.76,string
41210-0.77,string
41210-0.78,string
41210-0.79,string
41210-0.80,string
41210-0.81,string
41210-0.82,string
41210-0.83,string
41210-0.84,string
41210-0.85,string
41211-0.0,string
41211-0.1,string
41211-0.2,string
41211-0.3,string
41211-0.4,string
41211-0.5,string
41211-0.6,string
41211-0.7,string
41211-0.8,string
41211-0.9,string
41211-0.10,string
41211-0.11,string
41212-0.0,string
41212-0.1,string
41212-0.2,string
41212-0.3,string
41212-0.4,string
41212-0.5,string
41212-0.6,string
41212-0.7,string
41212-0.8,string
41212-0.9,string
41212-0.10,Int64
41212-0.11,Int64
41212-0.12,Int64
41212-0.13,Int64
41212-0.14,Int64
41213-0.0,Int64
41213-0.1,Int64
41213-0.2,Int64
41213-0.3,Int64
41213-0.4,Int64
41213-0.5,Int64
41213-0.6,Int64
41213-0.7,Int64
41213-0.8,Int64
41213-0.9,Int64
41214-0.0,Int64
41214-0.1,Int64
41214-0.2,Int64
41216-0.0,Int64
41216-0.1,Int64
41217-0.0,Int64
41217-0.1,Int64
41218-0.0,Int64
41218-0.1,Int64
41218-0.2,Int64
41218-0.3,Int64
41218-0.4,Int64
41219-0.0,Int64
41219-0.1,Int64
41219-0.2,Int64
41219-0.3,Int64
41220-0.0,Int64
